building_id,timestamp,energy_kwh
812,2023-01-07 21:05:00,470.31291075586336
861,2023-01-07 21:06:00,220.38531363002758
256,2023-01-07 21:07:00,325.53072634428673
191,2023-01-07 21:08:00,193.83197914451264
847,2023-01-07 21:09:00,458.4526617025816
340,2023-01-07 21:10:00,407.34271317490624
476,2023-01-07 21:11:00,281.0061244244635
709,2023-01-07 21:12:00,73.00285845234076
965,2023-01-07 21:13:00,413.12471953564085
426,2023-01-07 21:14:00,32.25961361366884
156,2023-01-07 21:15:00,472.76643781271923
550,2023-01-07 21:16:00,35.3452165477581
206,2023-01-07 21:17:00,479.6918990721645
273,2023-01-07 21:18:00,288.7455228864239
259,2023-01-07 21:19:00,60.34106177776151
695,2023-01-07 21:20:00,275.53820150806894
988,2023-01-07 21:21:00,120.43031447181534
23,2023-01-07 21:22:00,48.650699364761934
462,2023-01-07 21:23:00,198.45693477462783
548,2023-01-07 21:24:00,262.7943492644888
481,2023-01-07 21:25:00,220.95345724101173
14,2023-01-07 21:26:00,434.55239728662013
484,2023-01-07 21:27:00,453.51787671161486
70,2023-01-07 21:28:00,492.8193419435834
923,2023-01-07 21:29:00,205.89781478990741
684,2023-01-07 21:30:00,306.410300374923
509,2023-01-07 21:31:00,421.9156704601151
179,2023-01-07 21:32:00,200.52295210037715
416,2023-01-07 21:33:00,150.47471004922158
818,2023-01-07 21:34:00,327.81937922443814
464,2023-01-07 21:35:00,101.62460045650404
115,2023-01-07 21:36:00,475.8138315477584
449,2023-01-07 21:37:00,237.6681651473283
754,2023-01-07 21:38:00,297.93679391121276
689,2023-01-07 21:39:00,218.28830850726894
851,2023-01-07 21:40:00,44.10926335604941
655,2023-01-07 21:41:00,354.82576131586546
703,2023-01-07 21:42:00,288.43685256635524
928,2023-01-07 21:43:00,162.69727249951146
997,2023-01-07 21:44:00,182.85158451215793
413,2023-01-07 21:45:00,280.9253863591461
797,2023-01-07 21:46:00,80.79125364983209
277,2023-01-07 21:47:00,350.36086749254633
157,2023-01-07 21:48:00,422.45029152606816
503,2023-01-07 21:49:00,189.53402768710478
733,2023-01-07 21:50:00,10.199621316642421
638,2023-01-07 21:51:00,198.373888500344
441,2023-01-07 21:52:00,437.54485824204437
707,2023-01-07 21:53:00,209.0258913009709
233,2023-01-07 21:54:00,127.72668849679627
36,2023-01-07 21:55:00,234.8057030262282
478,2023-01-07 21:56:00,484.8948831732261
660,2023-01-07 21:57:00,78.3530383353457
34,2023-01-07 21:58:00,28.235188776676644
631,2023-01-07 21:59:00,328.5610394829788
467,2023-01-07 22:00:00,375.7747937636633
126,2023-01-07 22:01:00,221.25071722974823
71,2023-01-07 22:02:00,378.9963050661515
688,2023-01-07 22:03:00,380.9912584899804
370,2023-01-07 22:04:00,362.97430790439375
412,2023-01-07 22:05:00,381.7647571530723
775,2023-01-07 22:06:00,169.42731395486217
241,2023-01-07 22:07:00,294.7278132289378
228,2023-01-07 22:08:00,154.83727473375637
874,2023-01-07 22:09:00,419.9801761032973
269,2023-01-07 22:10:00,132.85032420790986
172,2023-01-07 22:11:00,200.88178428325102
611,2023-01-07 22:12:00,478.07986091057444
156,2023-01-07 22:13:00,244.9335874503168
481,2023-01-07 22:14:00,32.90248414705947
974,2023-01-07 22:15:00,315.0559815355163
617,2023-01-07 22:16:00,114.46995802248614
961,2023-01-07 22:17:00,257.9661717097163
465,2023-01-07 22:18:00,149.05024642501525
387,2023-01-07 22:19:00,223.0043565797847
250,2023-01-07 22:20:00,277.4419533585521
353,2023-01-07 22:21:00,29.706148626980806
151,2023-01-07 22:22:00,168.0149805141775
638,2023-01-07 22:23:00,489.17767450432734
357,2023-01-07 22:24:00,464.726478472452
992,2023-01-07 22:25:00,201.6206853509714
759,2023-01-07 22:26:00,428.7092373402219
162,2023-01-07 22:27:00,75.69595354999431
310,2023-01-07 22:28:00,178.55874252059908
760,2023-01-07 22:29:00,165.3532522864167
561,2023-01-07 22:30:00,432.09581443912566
465,2023-01-07 22:31:00,152.5979708448887
918,2023-01-07 22:32:00,293.67656930467575
43,2023-01-07 22:33:00,149.08410078948947
535,2023-01-07 22:34:00,280.60863672612265
841,2023-01-07 22:35:00,64.89761723180226
898,2023-01-07 22:36:00,59.693109642256545
110,2023-01-07 22:37:00,382.4092939752895
871,2023-01-07 22:38:00,253.47696976511048
735,2023-01-07 22:39:00,482.0300171975355
507,2023-01-07 22:40:00,217.18606182207563
43,2023-01-07 22:41:00,313.24941704748693
770,2023-01-07 22:42:00,378.8471412070591
436,2023-01-07 22:43:00,77.71202020922564
436,2023-01-07 22:44:00,335.5910348812811
942,2023-01-07 22:45:00,152.5498995028919
270,2023-01-07 22:46:00,89.70884924103926
269,2023-01-07 22:47:00,432.8094512905575
978,2023-01-07 22:48:00,492.24879885828136
995,2023-01-07 22:49:00,293.1649001625961
609,2023-01-07 22:50:00,386.56470998668425
235,2023-01-07 22:51:00,126.72336872758883
472,2023-01-07 22:52:00,460.9552694334475
790,2023-01-07 22:53:00,42.89084204396885
62,2023-01-07 22:54:00,381.50492276991184
938,2023-01-07 22:55:00,164.49526427561443
223,2023-01-07 22:56:00,449.40522937457683
977,2023-01-07 22:57:00,282.0081865642703
162,2023-01-07 22:58:00,212.01734845059966
748,2023-01-07 22:59:00,283.29479412500183
43,2023-01-07 23:00:00,489.3205668777262
633,2023-01-07 23:01:00,197.7285665757212
683,2023-01-07 23:02:00,92.46484412017189
110,2023-01-07 23:03:00,270.43238384152005
47,2023-01-07 23:04:00,155.1662523281505
219,2023-01-07 23:05:00,300.56977949207044
36,2023-01-07 23:06:00,189.93416655455894
501,2023-01-07 23:07:00,141.0977908609473
978,2023-01-07 23:08:00,248.72528970768403
190,2023-01-07 23:09:00,479.4077520409884
460,2023-01-07 23:10:00,253.23484024973044
86,2023-01-07 23:11:00,326.9977805050644
812,2023-01-07 23:12:00,115.96880011156283
908,2023-01-07 23:13:00,155.43386172313026
387,2023-01-07 23:14:00,70.12637490908963
396,2023-01-07 23:15:00,279.54600356441654
797,2023-01-07 23:16:00,18.048918384810626
797,2023-01-07 23:17:00,177.50147948920954
362,2023-01-07 23:18:00,178.9288498905966
870,2023-01-07 23:19:00,489.69941416736617
607,2023-01-07 23:20:00,100.84266367985504
668,2023-01-07 23:21:00,170.1328268663173
26,2023-01-07 23:22:00,119.35116740802003
768,2023-01-07 23:23:00,94.04059950905271
300,2023-01-07 23:24:00,261.6028630932349
447,2023-01-07 23:25:00,5.196986658346055
548,2023-01-07 23:26:00,331.0098237033151
669,2023-01-07 23:27:00,203.75249432588632
439,2023-01-07 23:28:00,296.4568958912761
551,2023-01-07 23:29:00,427.5094185544727
94,2023-01-07 23:30:00,144.87380260578212
154,2023-01-07 23:31:00,129.16160796932243
201,2023-01-07 23:32:00,305.6135180132471
635,2023-01-07 23:33:00,234.61920701399032
21,2023-01-07 23:34:00,47.20000119215966
59,2023-01-07 23:35:00,314.65270990254623
467,2023-01-07 23:36:00,238.5486365298473
998,2023-01-07 23:37:00,265.3547955587892
304,2023-01-07 23:38:00,412.3239853291937
765,2023-01-07 23:39:00,266.7375545295752
627,2023-01-07 23:40:00,294.39228623893484
19,2023-01-07 23:41:00,49.650239157048176
497,2023-01-07 23:42:00,420.9891861385074
694,2023-01-07 23:43:00,248.42549164528313
298,2023-01-07 23:44:00,362.0141227160531
442,2023-01-07 23:45:00,228.95461295776246
113,2023-01-07 23:46:00,434.1309570899608
410,2023-01-07 23:47:00,248.62182627783008
640,2023-01-07 23:48:00,476.20152251419205
751,2023-01-07 23:49:00,304.07426892027047
340,2023-01-07 23:50:00,464.41666217712236
6,2023-01-07 23:51:00,32.92402233747842
210,2023-01-07 23:52:00,147.01564226418265
150,2023-01-07 23:53:00,449.3242272405128
353,2023-01-07 23:54:00,397.6897240167498
990,2023-01-07 23:55:00,25.483485173615932
771,2023-01-07 23:56:00,206.70814319436553
134,2023-01-07 23:57:00,283.7689968012807
376,2023-01-07 23:58:00,215.38785240301536
910,2023-01-07 23:59:00,392.6630424746269
157,2023-01-08 00:00:00,25.326774758796375
123,2023-01-08 00:01:00,26.31496989960837
345,2023-01-08 00:02:00,214.5843055015067
111,2023-01-08 00:03:00,125.25848303546435
997,2023-01-08 00:04:00,107.02364613052374
899,2023-01-08 00:05:00,103.17739077547053
164,2023-01-08 00:06:00,122.80849279261052
306,2023-01-08 00:07:00,26.755926840084513
349,2023-01-08 00:08:00,408.6253443027035
940,2023-01-08 00:09:00,479.11542566415835
156,2023-01-08 00:10:00,394.4155321019913
961,2023-01-08 00:11:00,465.0209296152087
296,2023-01-08 00:12:00,327.60241589787654
691,2023-01-08 00:13:00,293.82676441656673
978,2023-01-08 00:14:00,57.204950107088585
242,2023-01-08 00:15:00,456.0537525098138
322,2023-01-08 00:16:00,254.21345112352245
878,2023-01-08 00:17:00,232.711471662304
841,2023-01-08 00:18:00,121.47496114215372
286,2023-01-08 00:19:00,331.7640016035554
22,2023-01-08 00:20:00,198.18147641921306
879,2023-01-08 00:21:00,320.1765084282556
694,2023-01-08 00:22:00,380.7260751859968
259,2023-01-08 00:23:00,189.4491395663603
936,2023-01-08 00:24:00,240.89629412590276
232,2023-01-08 00:25:00,351.72219075021667
48,2023-01-08 00:26:00,488.4088009494429
577,2023-01-08 00:27:00,489.9783940391016
890,2023-01-08 00:28:00,127.11314977300586
72,2023-01-08 00:29:00,298.6201893127391
133,2023-01-08 00:30:00,26.027146735993103
750,2023-01-08 00:31:00,94.45688895881352
945,2023-01-08 00:32:00,277.33445610548296
385,2023-01-08 00:33:00,7.757422830366806
414,2023-01-08 00:34:00,134.2399270355403
44,2023-01-08 00:35:00,201.26754601423454
971,2023-01-08 00:36:00,460.8997433969282
877,2023-01-08 00:37:00,285.377046648376
564,2023-01-08 00:38:00,290.60375783964344
632,2023-01-08 00:39:00,189.43227429077118
91,2023-01-08 00:40:00,428.8199901954457
850,2023-01-08 00:41:00,492.0136372359113
429,2023-01-08 00:42:00,80.05300613509344
457,2023-01-08 00:43:00,140.9013181263754
359,2023-01-08 00:44:00,273.47174449591034
798,2023-01-08 00:45:00,315.377957738453
211,2023-01-08 00:46:00,290.99617636858767
328,2023-01-08 00:47:00,489.5124526780384
440,2023-01-08 00:48:00,334.2479099792577
399,2023-01-08 00:49:00,495.4163567955929
676,2023-01-08 00:50:00,330.7379124101161
702,2023-01-08 00:51:00,378.2031644012653
622,2023-01-08 00:52:00,496.7353461359267
727,2023-01-08 00:53:00,412.504932668644
974,2023-01-08 00:54:00,451.08704616553973
175,2023-01-08 00:55:00,236.16102751392384
886,2023-01-08 00:56:00,337.43579594771245
413,2023-01-08 00:57:00,222.04901084456418
823,2023-01-08 00:58:00,377.7024243465993
530,2023-01-08 00:59:00,328.7475047366017
230,2023-01-08 01:00:00,444.8438369355265
276,2023-01-08 01:01:00,125.88047256724653
652,2023-01-08 01:02:00,202.52280119554095
407,2023-01-08 01:03:00,326.0379566868406
92,2023-01-08 01:04:00,18.81361881310717
348,2023-01-08 01:05:00,177.73507023267456
641,2023-01-08 01:06:00,303.9073248844195
680,2023-01-08 01:07:00,128.65547574420182
519,2023-01-08 01:08:00,382.5769370341636
103,2023-01-08 01:09:00,414.48837054299105
826,2023-01-08 01:10:00,261.759251796407
302,2023-01-08 01:11:00,47.24507987059864
772,2023-01-08 01:12:00,86.27951871480586
59,2023-01-08 01:13:00,45.64967101978414
369,2023-01-08 01:14:00,294.55779386677267
980,2023-01-08 01:15:00,276.7419800747424
66,2023-01-08 01:16:00,226.47931046819852
437,2023-01-08 01:17:00,90.63743154251692
491,2023-01-08 01:18:00,80.27189695064406
409,2023-01-08 01:19:00,483.51811710558326
683,2023-01-08 01:20:00,383.42784908127226
623,2023-01-08 01:21:00,130.03549480067096
959,2023-01-08 01:22:00,265.8887526775046
516,2023-01-08 01:23:00,370.1047326987189
569,2023-01-08 01:24:00,51.899567494848476
594,2023-01-08 01:25:00,287.87927729681826
113,2023-01-08 01:26:00,416.70465507812156
680,2023-01-08 01:27:00,9.859887720722902
55,2023-01-08 01:28:00,22.17480297405935
896,2023-01-08 01:29:00,194.68694168344052
246,2023-01-08 01:30:00,449.03568403518426
547,2023-01-08 01:31:00,199.38090890206573
568,2023-01-08 01:32:00,249.5062635872788
579,2023-01-08 01:33:00,62.04740904852234
711,2023-01-08 01:34:00,221.38455108604597
646,2023-01-08 01:35:00,368.08995651405974
5,2023-01-08 01:36:00,21.10231632939908
460,2023-01-08 01:37:00,416.4528888186415
24,2023-01-08 01:38:00,393.1494190930667
114,2023-01-08 01:39:00,398.6451447997154
342,2023-01-08 01:40:00,44.824642623123495
103,2023-01-08 01:41:00,411.00426534974343
65,2023-01-08 01:42:00,419.15396164712246
21,2023-01-08 01:43:00,383.5332112406066
966,2023-01-08 01:44:00,489.1050139302059
320,2023-01-08 01:45:00,386.7123883033175
851,2023-01-08 01:46:00,448.04756886350293
564,2023-01-08 01:47:00,434.01721601209334
23,2023-01-08 01:48:00,34.019940863350996
34,2023-01-08 01:49:00,30.739260534750525
499,2023-01-08 01:50:00,15.750164050795885
934,2023-01-08 01:51:00,43.623142803599514
589,2023-01-08 01:52:00,53.29231725276159
459,2023-01-08 01:53:00,389.5400318031033
514,2023-01-08 01:54:00,244.00502544357124
628,2023-01-08 01:55:00,443.7430719036273
832,2023-01-08 01:56:00,94.8155365315576
272,2023-01-08 01:57:00,372.0937523167914
982,2023-01-08 01:58:00,138.19126982157232
684,2023-01-08 01:59:00,60.85970374784723
72,2023-01-08 02:00:00,92.05768774019934
1,2023-01-08 02:01:00,70.49045272648699
757,2023-01-08 02:02:00,158.54167106349135
799,2023-01-08 02:03:00,266.91138978196113
47,2023-01-08 02:04:00,416.3809792185871
364,2023-01-08 02:05:00,216.9468472266704
109,2023-01-08 02:06:00,244.5411962875317
951,2023-01-08 02:07:00,216.74096221229954
449,2023-01-08 02:08:00,422.92737092613754
855,2023-01-08 02:09:00,222.0100897236389
716,2023-01-08 02:10:00,405.58170437071266
573,2023-01-08 02:11:00,116.06303034362463
857,2023-01-08 02:12:00,334.5515838126422
390,2023-01-08 02:13:00,221.1629765009439
666,2023-01-08 02:14:00,326.3470898873768
555,2023-01-08 02:15:00,191.3927509879268
549,2023-01-08 02:16:00,307.0775155419412
379,2023-01-08 02:17:00,288.89576881134775
723,2023-01-08 02:18:00,330.44153171904577
395,2023-01-08 02:19:00,117.20866524143149
71,2023-01-08 02:20:00,421.0185599085886
933,2023-01-08 02:21:00,349.58391042283426
421,2023-01-08 02:22:00,8.819231535299922
968,2023-01-08 02:23:00,273.60390566252147
580,2023-01-08 02:24:00,127.77655966837597
96,2023-01-08 02:25:00,174.98337322830164
494,2023-01-08 02:26:00,231.5895735298291
591,2023-01-08 02:27:00,166.83554171628353
79,2023-01-08 02:28:00,155.14247431229734
297,2023-01-08 02:29:00,460.9701679316647
656,2023-01-08 02:30:00,173.29146571777758
86,2023-01-08 02:31:00,208.58540504501514
87,2023-01-08 02:32:00,68.86006079087518
908,2023-01-08 02:33:00,391.8499383128437
759,2023-01-08 02:34:00,107.25009328640726
611,2023-01-08 02:35:00,372.17347417441766
380,2023-01-08 02:36:00,99.66662502457717
698,2023-01-08 02:37:00,385.83891136329464
930,2023-01-08 02:38:00,97.74444693197535
512,2023-01-08 02:39:00,215.51444812138212
86,2023-01-08 02:40:00,364.4932430690155
267,2023-01-08 02:41:00,231.54913756212588
831,2023-01-08 02:42:00,355.3614205815878
346,2023-01-08 02:43:00,166.62628618262215
430,2023-01-08 02:44:00,300.6206917155664
585,2023-01-08 02:45:00,91.0856094444549
382,2023-01-08 02:46:00,31.7512116227751
643,2023-01-08 02:47:00,71.1352211088488
326,2023-01-08 02:48:00,454.4613836018065
902,2023-01-08 02:49:00,331.92832074793336
943,2023-01-08 02:50:00,370.609266514321
538,2023-01-08 02:51:00,42.7280431538836
201,2023-01-08 02:52:00,444.69028357250414
746,2023-01-08 02:53:00,258.65193053493647
713,2023-01-08 02:54:00,368.27727425653984
781,2023-01-08 02:55:00,487.2105309734625
611,2023-01-08 02:56:00,420.40102430212187
999,2023-01-08 02:57:00,229.56240768413383
845,2023-01-08 02:58:00,113.05551723500673
570,2023-01-08 02:59:00,139.02009823439806
896,2023-01-08 03:00:00,227.14841682906268
230,2023-01-08 03:01:00,32.59831555762842
156,2023-01-08 03:02:00,23.044629740092386
961,2023-01-08 03:03:00,84.99368711807053
186,2023-01-08 03:04:00,43.593915911620975
453,2023-01-08 03:05:00,83.8742220424733
70,2023-01-08 03:06:00,156.48785023878463
181,2023-01-08 03:07:00,98.5874689642872
791,2023-01-08 03:08:00,472.1977014126101
143,2023-01-08 03:09:00,358.92641043038503
35,2023-01-08 03:10:00,97.37910213654136
523,2023-01-08 03:11:00,31.172449351785286
598,2023-01-08 03:12:00,142.67006034617953
513,2023-01-08 03:13:00,321.4440779738165
734,2023-01-08 03:14:00,302.38533060298215
804,2023-01-08 03:15:00,195.3319270012518
937,2023-01-08 03:16:00,207.693077319767
184,2023-01-08 03:17:00,405.36422193764054
210,2023-01-08 03:18:00,47.70543507459926
329,2023-01-08 03:19:00,331.8078496222299
428,2023-01-08 03:20:00,474.8063803562151
509,2023-01-08 03:21:00,436.0480045556454
194,2023-01-08 03:22:00,273.96541977356867
484,2023-01-08 03:23:00,459.36862258381746
991,2023-01-08 03:24:00,139.85296818400542
37,2023-01-08 03:25:00,332.40306746087947
423,2023-01-08 03:26:00,81.79657700933922
378,2023-01-08 03:27:00,353.6175122178199
126,2023-01-08 03:28:00,289.0060359452422
243,2023-01-08 03:29:00,237.30012605014946
457,2023-01-08 03:30:00,116.83685498893361
72,2023-01-08 03:31:00,458.2321187278709
912,2023-01-08 03:32:00,9.047261644206525
49,2023-01-08 03:33:00,299.167320571033
874,2023-01-08 03:34:00,55.28922765016066
575,2023-01-08 03:35:00,380.0029319946559
300,2023-01-08 03:36:00,86.23593064956518
987,2023-01-08 03:37:00,185.99451913280643
295,2023-01-08 03:38:00,115.66239036095759
218,2023-01-08 03:39:00,270.34805399237325
87,2023-01-08 03:40:00,263.96070307990027
145,2023-01-08 03:41:00,276.09639001418543
79,2023-01-08 03:42:00,343.6866555796899
48,2023-01-08 03:43:00,76.87562021000066
962,2023-01-08 03:44:00,168.34007447748763
824,2023-01-08 03:45:00,86.47350282879341
723,2023-01-08 03:46:00,125.41333993503494
176,2023-01-08 03:47:00,29.715044181759204
670,2023-01-08 03:48:00,186.57114501921677
592,2023-01-08 03:49:00,303.7462341573917
455,2023-01-08 03:50:00,441.80802732911457
992,2023-01-08 03:51:00,253.43902452550896
191,2023-01-08 03:52:00,456.5449440281209
946,2023-01-08 03:53:00,168.90174908709403
715,2023-01-08 03:54:00,287.1110201269238
957,2023-01-08 03:55:00,284.4913979456755
516,2023-01-08 03:56:00,246.6676860831539
569,2023-01-08 03:57:00,168.65611286835133
518,2023-01-08 03:58:00,82.08977982665836
129,2023-01-08 03:59:00,7.642185207934086
525,2023-01-08 04:00:00,373.6362670464355
83,2023-01-08 04:01:00,102.87424657226207
757,2023-01-08 04:02:00,191.56460094853398
416,2023-01-08 04:03:00,242.78772263056246
237,2023-01-08 04:04:00,50.18060149115892
837,2023-01-08 04:05:00,35.26884316607752
608,2023-01-08 04:06:00,115.23201408368007
611,2023-01-08 04:07:00,376.1870400929086
189,2023-01-08 04:08:00,403.80663338124475
568,2023-01-08 04:09:00,361.7336876373732
640,2023-01-08 04:10:00,225.16788173215303
869,2023-01-08 04:11:00,470.9107556883895
778,2023-01-08 04:12:00,101.50388073189744
85,2023-01-08 04:13:00,406.5143740071387
514,2023-01-08 04:14:00,400.45152268598287
336,2023-01-08 04:15:00,8.255928866069901
355,2023-01-08 04:16:00,396.49587858436695
144,2023-01-08 04:17:00,36.64329998896386
656,2023-01-08 04:18:00,129.35470913839134
395,2023-01-08 04:19:00,477.0546098993322
459,2023-01-08 04:20:00,282.8508494118361
892,2023-01-08 04:21:00,302.8403191118014
60,2023-01-08 04:22:00,476.1818343800424
117,2023-01-08 04:23:00,133.7425745176468
241,2023-01-08 04:24:00,198.01821920011818
590,2023-01-08 04:25:00,262.5101969315866
650,2023-01-08 04:26:00,402.26120622928545
111,2023-01-08 04:27:00,422.3387375260442
558,2023-01-08 04:28:00,29.90267237225971
295,2023-01-08 04:29:00,188.94588216798894
332,2023-01-08 04:30:00,274.9673979987334
866,2023-01-08 04:31:00,175.58018622050955
689,2023-01-08 04:32:00,174.17449704376398
323,2023-01-08 04:33:00,267.1591264240755
212,2023-01-08 04:34:00,477.7908514032968
228,2023-01-08 04:35:00,216.05964955227589
342,2023-01-08 04:36:00,114.0900097610615
486,2023-01-08 04:37:00,173.39347829319985
49,2023-01-08 04:38:00,54.805891567313964
75,2023-01-08 04:39:00,390.16128657910906
714,2023-01-08 04:40:00,297.35137042856076
186,2023-01-08 04:41:00,474.45704693260495
8,2023-01-08 04:42:00,312.5755191027318
350,2023-01-08 04:43:00,128.39443275229283
208,2023-01-08 04:44:00,404.3225091642097
460,2023-01-08 04:45:00,8.490163359588413
961,2023-01-08 04:46:00,407.60303266738657
268,2023-01-08 04:47:00,99.59243853278002
216,2023-01-08 04:48:00,84.4659060032282
17,2023-01-08 04:49:00,343.5332598037712
311,2023-01-08 04:50:00,63.175966291643306
386,2023-01-08 04:51:00,257.45456060620484
323,2023-01-08 04:52:00,124.41923852967422
555,2023-01-08 04:53:00,427.2796739686407
798,2023-01-08 04:54:00,182.48264811292177
650,2023-01-08 04:55:00,93.21423124132308
456,2023-01-08 04:56:00,215.06605768728838
686,2023-01-08 04:57:00,471.31304481936013
537,2023-01-08 04:58:00,186.4836312651585
115,2023-01-08 04:59:00,185.55600336928126
436,2023-01-08 05:00:00,70.25435006177715
600,2023-01-08 05:01:00,201.16132036073788
488,2023-01-08 05:02:00,369.4735519908069
445,2023-01-08 05:03:00,217.24592154028025
112,2023-01-08 05:04:00,338.052573344259
523,2023-01-08 05:05:00,301.2917066035749
769,2023-01-08 05:06:00,487.61717338443634
842,2023-01-08 05:07:00,140.87357257650427
414,2023-01-08 05:08:00,440.6487600766019
70,2023-01-08 05:09:00,483.86677118595867
10,2023-01-08 05:10:00,426.9416715997789
669,2023-01-08 05:11:00,84.37782400196109
87,2023-01-08 05:12:00,229.853047774343
589,2023-01-08 05:13:00,132.9422141380631
706,2023-01-08 05:14:00,445.9009509349089
533,2023-01-08 05:15:00,213.55914922171345
341,2023-01-08 05:16:00,314.7010948652888
427,2023-01-08 05:17:00,11.36367514301346
665,2023-01-08 05:18:00,71.48273421819455
930,2023-01-08 05:19:00,7.475749904460736
915,2023-01-08 05:20:00,66.11396281488405
918,2023-01-08 05:21:00,256.8866872325531
244,2023-01-08 05:22:00,16.468225859663875
46,2023-01-08 05:23:00,323.7138441747501
125,2023-01-08 05:24:00,166.98988663837935
856,2023-01-08 05:25:00,489.089465357488
703,2023-01-08 05:26:00,19.829546947590586
25,2023-01-08 05:27:00,262.69249812389444
923,2023-01-08 05:28:00,108.17439234937551
570,2023-01-08 05:29:00,41.1726301415323
508,2023-01-08 05:30:00,359.93920609137353
560,2023-01-08 05:31:00,94.98912047533322
486,2023-01-08 05:32:00,416.5597015952563
925,2023-01-08 05:33:00,221.21950136163557
441,2023-01-08 05:34:00,38.99238859688824
38,2023-01-08 05:35:00,450.58871568607617
414,2023-01-08 05:36:00,119.20058596701438
464,2023-01-08 05:37:00,236.7762509842012
262,2023-01-08 05:38:00,298.80542399109424
359,2023-01-08 05:39:00,370.0153275224191
417,2023-01-08 05:40:00,405.2575966298631
213,2023-01-08 05:41:00,388.7636229169148
222,2023-01-08 05:42:00,456.1359437456091
652,2023-01-08 05:43:00,364.01007814277915
478,2023-01-08 05:44:00,7.383718106513148
979,2023-01-08 05:45:00,99.34577798167078
128,2023-01-08 05:46:00,301.6950221327907
782,2023-01-08 05:47:00,483.9768757690951
720,2023-01-08 05:48:00,458.3751422199502
133,2023-01-08 05:49:00,457.06999580531175
724,2023-01-08 05:50:00,301.0395933986027
61,2023-01-08 05:51:00,37.303077340628434
677,2023-01-08 05:52:00,306.0378720200538
195,2023-01-08 05:53:00,415.3297595631559
237,2023-01-08 05:54:00,493.29415952209905
201,2023-01-08 05:55:00,82.50017053931093
14,2023-01-08 05:56:00,177.98422053524737
856,2023-01-08 05:57:00,72.04328358963753
795,2023-01-08 05:58:00,372.6472375090988
937,2023-01-08 05:59:00,58.2939489350803
836,2023-01-08 06:00:00,163.9026794620438
350,2023-01-08 06:01:00,19.460007724124157
914,2023-01-08 06:02:00,351.7662973508022
547,2023-01-08 06:03:00,488.92621789840814
532,2023-01-08 06:04:00,22.80129583795094
449,2023-01-08 06:05:00,270.58568428474484
860,2023-01-08 06:06:00,355.3902078850686
443,2023-01-08 06:07:00,67.63409432999362
961,2023-01-08 06:08:00,250.24262645692852
393,2023-01-08 06:09:00,27.599393878350295
485,2023-01-08 06:10:00,440.14307608764346
312,2023-01-08 06:11:00,480.92611584015117
179,2023-01-08 06:12:00,21.615908025426805
134,2023-01-08 06:13:00,208.1628959998871
792,2023-01-08 06:14:00,428.9292435112527
868,2023-01-08 06:15:00,263.86822917209497
53,2023-01-08 06:16:00,90.58051201865796
418,2023-01-08 06:17:00,174.32462758897282
926,2023-01-08 06:18:00,287.80787634950275
159,2023-01-08 06:19:00,440.2287156487934
998,2023-01-08 06:20:00,246.07790099288763
336,2023-01-08 06:21:00,387.4245175027043
455,2023-01-08 06:22:00,406.7607642304814
246,2023-01-08 06:23:00,399.32874786750165
376,2023-01-08 06:24:00,400.06946176166804
634,2023-01-08 06:25:00,498.79983429328314
89,2023-01-08 06:26:00,351.33548782084233
736,2023-01-08 06:27:00,78.90544926347778
257,2023-01-08 06:28:00,33.94427867348749
229,2023-01-08 06:29:00,121.05455120397555
278,2023-01-08 06:30:00,280.85254785853084
689,2023-01-08 06:31:00,371.0040169997097
242,2023-01-08 06:32:00,212.30741759347606
907,2023-01-08 06:33:00,312.397031887339
732,2023-01-08 06:34:00,248.87776436168966
605,2023-01-08 06:35:00,39.616769676710035
736,2023-01-08 06:36:00,51.30342245918744
360,2023-01-08 06:37:00,300.9278759953646
724,2023-01-08 06:38:00,184.42207587276494
271,2023-01-08 06:39:00,448.4347641130399
263,2023-01-08 06:40:00,176.40534083057364
129,2023-01-08 06:41:00,52.03304957172379
508,2023-01-08 06:42:00,320.3264493089228
921,2023-01-08 06:43:00,121.85460168958313
220,2023-01-08 06:44:00,344.6673087381754
968,2023-01-08 06:45:00,18.333509781971465
208,2023-01-08 06:46:00,30.989163900101037
145,2023-01-08 06:47:00,7.936428831899575
210,2023-01-08 06:48:00,332.21149705288207
73,2023-01-08 06:49:00,164.8804414398163
926,2023-01-08 06:50:00,195.59052325126927
905,2023-01-08 06:51:00,481.22624788819724
415,2023-01-08 06:52:00,313.0140637438579
363,2023-01-08 06:53:00,478.15725427610386
176,2023-01-08 06:54:00,229.15969483042088
738,2023-01-08 06:55:00,72.23860232382111
553,2023-01-08 06:56:00,271.40325315784827
570,2023-01-08 06:57:00,462.5445435076397
365,2023-01-08 06:58:00,160.20062628527248
838,2023-01-08 06:59:00,495.68758742718035
258,2023-01-08 07:00:00,409.17777946522335
701,2023-01-08 07:01:00,318.18140302684293
220,2023-01-08 07:02:00,121.4214363738167
301,2023-01-08 07:03:00,158.17491255555024
931,2023-01-08 07:04:00,318.314083380264
40,2023-01-08 07:05:00,215.46842783994322
433,2023-01-08 07:06:00,237.07992665974882
236,2023-01-08 07:07:00,13.406671924389412
557,2023-01-08 07:08:00,313.10225115498
168,2023-01-08 07:09:00,150.6478791794025
489,2023-01-08 07:10:00,416.0487849839335
123,2023-01-08 07:11:00,326.08007419474245
259,2023-01-08 07:12:00,450.9458387192219
