review_id,user_id,business_name,rating,review_text
7993,178365,Store C,4,not clean
7994,152440,Cafe A,3,will visit again
7995,116805,Mall D,1,great place
7996,143073,Mall D,5,great place
7997,163819,Store C,1,bad service
7998,100761,Cafe A,1,great place
7999,153737,Mall D,3,bad service
8000,167608,Cafe A,2,will visit again
8001,141478,Mall D,4,will visit again
8002,153768,Store C,5,not clean
8003,162461,Gym B,2,bad service
8004,132266,Cafe A,3,not clean
8005,150236,Store C,2,bad service
8006,159537,Gym B,5,great place
8007,121748,Mall D,2,great place
8008,147903,Store C,2,not clean
8009,125162,Gym B,4,not clean
8010,117278,Store C,4,bad service
8011,144127,Mall D,2,bad service
8012,103011,Cafe A,5,not clean
8013,138550,Mall D,5,not clean
8014,123052,Mall D,5,not clean
8015,166520,Cafe A,5,bad service
8016,156582,Gym B,2,great place
8017,148257,Mall D,3,great place
8018,131746,Store C,5,bad service
8019,137230,Mall D,1,bad service
8020,159543,Gym B,5,not clean
8021,166293,Mall D,2,great place
8022,196824,Gym B,4,bad service
8023,195426,Store C,1,bad service
8024,169469,Cafe A,3,will visit again
8025,196295,Mall D,5,not clean
8026,127328,Store C,5,not clean
8027,174168,Store C,4,will visit again
8028,173209,Mall D,3,great place
8029,139232,Gym B,2,bad service
8030,163873,Store C,5,not clean
8031,128149,Cafe A,4,bad service
8032,138841,Gym B,5,not clean
8033,102460,Gym B,5,not clean
8034,173746,Mall D,2,will visit again
8035,121375,Mall D,4,great place
8036,155803,Gym B,1,great place
8037,170141,Store C,3,will visit again
8038,183253,Store C,1,will visit again
8039,181393,Cafe A,5,great place
8040,151397,Cafe A,4,will visit again
8041,168190,Store C,4,great place
8042,123136,Cafe A,4,bad service
8043,143666,Store C,2,great place
8044,151058,Mall D,3,great place
8045,100581,Cafe A,1,great place
8046,111246,Mall D,2,great place
8047,170266,Gym B,2,not clean
8048,149013,Store C,1,will visit again
8049,153558,Gym B,4,great place
8050,188568,Cafe A,5,great place
8051,160857,Cafe A,2,will visit again
8052,158347,Cafe A,5,bad service
8053,159473,Gym B,2,not clean
8054,139073,Gym B,1,will visit again
8055,131753,Gym B,5,great place
8056,140070,Cafe A,2,great place
8057,173714,Mall D,5,not clean
8058,194470,Store C,3,bad service
8059,162548,Gym B,5,bad service
8060,188031,Mall D,5,bad service
8061,128622,Gym B,1,great place
8062,101483,Mall D,1,bad service
8063,165441,Mall D,4,bad service
8064,157609,Mall D,3,bad service
8065,151470,Cafe A,2,bad service
8066,193283,Mall D,4,not clean
8067,147157,Store C,5,not clean
8068,138765,Store C,5,bad service
8069,126187,Store C,1,not clean
8070,174466,Store C,2,will visit again
8071,198451,Mall D,4,not clean
8072,180361,Cafe A,3,not clean
8073,182377,Mall D,2,great place
8074,122344,Mall D,1,bad service
8075,196347,Gym B,2,bad service
8076,177145,Cafe A,5,great place
8077,134962,Cafe A,4,will visit again
8078,116684,Mall D,2,great place
8079,167436,Mall D,1,will visit again
8080,126578,Gym B,1,great place
8081,199811,Mall D,4,bad service
8082,113550,Cafe A,5,will visit again
8083,126463,Cafe A,4,great place
8084,144070,Store C,5,great place
8085,159779,Cafe A,2,bad service
8086,192907,Cafe A,3,bad service
8087,103192,Cafe A,3,great place
8088,166850,Cafe A,3,bad service
8089,152975,Store C,2,not clean
8090,160450,Cafe A,3,great place
8091,165838,Mall D,3,bad service
8092,170342,Mall D,1,will visit again
8093,159184,Gym B,5,bad service
8094,122012,Cafe A,2,great place
8095,192636,Gym B,4,great place
8096,195801,Cafe A,3,bad service
8097,138562,Mall D,1,will visit again
8098,127268,Mall D,2,great place
8099,199491,Mall D,2,not clean
8100,197151,Gym B,2,bad service
8101,143976,Cafe A,4,will visit again
8102,123818,Cafe A,2,not clean
8103,155937,Mall D,3,great place
8104,157561,Mall D,4,great place
8105,122349,Store C,5,will visit again
8106,135502,Mall D,3,great place
8107,151397,Store C,5,great place
8108,194945,Gym B,4,bad service
8109,164547,Mall D,5,not clean
8110,175909,Gym B,1,not clean
8111,139622,Cafe A,5,will visit again
8112,134099,Mall D,2,will visit again
8113,189319,Cafe A,3,bad service
8114,115941,Cafe A,4,will visit again
8115,187158,Store C,1,will visit again
8116,191169,Mall D,4,not clean
8117,182583,Cafe A,4,bad service
8118,121912,Cafe A,2,great place
8119,107977,Cafe A,5,not clean
8120,127644,Gym B,5,will visit again
8121,152970,Mall D,5,not clean
8122,147136,Mall D,2,will visit again
8123,169251,Cafe A,2,great place
8124,162671,Store C,4,not clean
8125,179489,Gym B,4,bad service
8126,162973,Store C,1,will visit again
8127,130749,Cafe A,1,bad service
8128,109602,Store C,3,great place
8129,164466,Cafe A,3,not clean
8130,119484,Store C,5,bad service
8131,167836,Gym B,4,great place
8132,153384,Cafe A,1,great place
8133,110194,Mall D,4,will visit again
8134,152053,Store C,4,bad service
8135,109561,Cafe A,2,great place
8136,175157,Store C,5,great place
8137,168536,Gym B,5,bad service
8138,189055,Mall D,5,bad service
8139,107876,Cafe A,2,not clean
8140,126808,Mall D,4,will visit again
8141,191068,Store C,3,great place
8142,176959,Store C,1,not clean
8143,162423,Mall D,4,will visit again
8144,110558,Gym B,1,will visit again
8145,103219,Cafe A,2,will visit again
8146,100615,Cafe A,3,will visit again
8147,148601,Gym B,1,bad service
8148,116849,Store C,5,great place
8149,161641,Gym B,1,will visit again
8150,172780,Mall D,4,not clean
8151,176614,Gym B,4,great place
8152,137313,Mall D,1,great place
8153,145240,Mall D,3,not clean
8154,142448,Gym B,3,great place
8155,180727,Gym B,4,will visit again
8156,196238,Cafe A,1,bad service
8157,151711,Store C,2,great place
8158,163000,Store C,5,not clean
8159,119112,Gym B,4,not clean
8160,171737,Gym B,1,not clean
8161,102891,Store C,2,not clean
8162,137036,Mall D,2,great place
8163,184120,Cafe A,3,will visit again
8164,120450,Store C,2,not clean
8165,129438,Gym B,4,will visit again
8166,141560,Gym B,2,not clean
8167,135772,Cafe A,2,bad service
8168,129396,Cafe A,1,great place
8169,147154,Gym B,3,bad service
8170,192201,Cafe A,3,will visit again
8171,116674,Store C,3,great place
8172,126845,Gym B,4,will visit again
8173,101290,Mall D,4,will visit again
8174,157055,Store C,3,great place
8175,142164,Mall D,5,bad service
8176,111119,Cafe A,3,will visit again
8177,103987,Mall D,2,bad service
8178,133457,Mall D,2,great place
8179,156852,Store C,4,bad service
8180,174729,Mall D,5,great place
8181,192143,Cafe A,2,not clean
8182,151118,Mall D,3,will visit again
8183,111469,Cafe A,2,bad service
8184,191369,Cafe A,3,great place
8185,152289,Mall D,5,will visit again
8186,149118,Store C,5,bad service
8187,161285,Store C,4,not clean
8188,165904,Store C,4,great place
8189,165534,Cafe A,2,great place
8190,131436,Store C,1,will visit again
8191,158786,Mall D,2,bad service
8192,153018,Store C,4,great place
8193,132685,Mall D,2,bad service
8194,131718,Store C,1,not clean
8195,192493,Mall D,3,will visit again
8196,159119,Mall D,2,not clean
8197,120219,Gym B,2,will visit again
8198,116764,Cafe A,4,great place
8199,186836,Mall D,5,great place
8200,166007,Mall D,1,not clean
8201,155286,Mall D,4,will visit again
8202,126045,Cafe A,2,will visit again
8203,117396,Mall D,2,bad service
8204,151918,Cafe A,2,bad service
8205,190625,Mall D,2,great place
8206,121887,Mall D,5,bad service
8207,185960,Mall D,3,not clean
8208,194041,Store C,5,not clean
8209,190890,Cafe A,1,will visit again
8210,179303,Gym B,1,bad service
8211,143605,Mall D,4,bad service
8212,176542,Store C,1,not clean
8213,185895,Gym B,3,bad service
8214,172383,Gym B,5,great place
8215,151023,Gym B,5,bad service
8216,140756,Gym B,2,not clean
8217,163226,Mall D,4,great place
8218,156455,Mall D,5,bad service
8219,169450,Mall D,1,not clean
8220,113904,Cafe A,5,not clean
8221,170227,Store C,1,bad service
8222,135882,Mall D,4,not clean
8223,192319,Cafe A,3,bad service
8224,190367,Cafe A,5,will visit again
8225,138404,Store C,1,will visit again
8226,194171,Cafe A,5,will visit again
8227,198831,Store C,2,bad service
8228,156488,Cafe A,4,great place
8229,152850,Gym B,2,great place
8230,163938,Cafe A,3,will visit again
8231,149803,Gym B,4,not clean
8232,123264,Mall D,4,will visit again
8233,128155,Store C,5,will visit again
8234,138881,Store C,2,great place
8235,104164,Cafe A,4,will visit again
8236,195383,Gym B,1,bad service
8237,176197,Gym B,5,bad service
8238,176597,Cafe A,2,will visit again
8239,152138,Gym B,3,not clean
8240,185051,Store C,1,will visit again
8241,182106,Cafe A,2,will visit again
8242,144537,Gym B,4,will visit again
8243,195532,Gym B,1,will visit again
8244,167811,Store C,4,great place
8245,179992,Mall D,4,bad service
8246,123846,Mall D,5,will visit again
8247,166465,Mall D,1,bad service
8248,182835,Mall D,1,great place
8249,195267,Store C,2,will visit again
8250,158548,Cafe A,1,bad service
8251,188121,Mall D,2,not clean
8252,136547,Mall D,5,great place
8253,186386,Cafe A,4,not clean
8254,146579,Cafe A,3,not clean
8255,165429,Mall D,3,not clean
8256,144678,Cafe A,4,bad service
8257,141697,Gym B,4,bad service
8258,138318,Store C,1,bad service
8259,165789,Cafe A,5,bad service
8260,160392,Cafe A,5,will visit again
8261,182622,Store C,5,not clean
8262,182344,Gym B,2,great place
8263,132126,Store C,1,bad service
8264,113143,Store C,4,bad service
8265,106009,Gym B,4,great place
8266,194937,Store C,3,not clean
8267,152374,Mall D,1,great place
8268,193617,Cafe A,5,will visit again
8269,134229,Mall D,3,great place
8270,116525,Store C,1,will visit again
8271,152752,Cafe A,5,great place
8272,152948,Store C,3,will visit again
8273,187208,Mall D,5,great place
8274,180120,Store C,3,bad service
8275,152069,Store C,2,bad service
8276,108353,Gym B,5,bad service
8277,175134,Gym B,1,will visit again
8278,140776,Cafe A,4,will visit again
8279,124450,Cafe A,3,will visit again
8280,141438,Cafe A,5,will visit again
8281,174442,Cafe A,4,will visit again
8282,181043,Store C,2,bad service
8283,152736,Store C,1,great place
8284,102096,Gym B,2,bad service
8285,141497,Mall D,5,will visit again
8286,126338,Store C,5,great place
8287,128627,Store C,5,will visit again
8288,171793,Mall D,2,not clean
8289,109534,Mall D,1,not clean
8290,115359,Cafe A,3,not clean
8291,145144,Cafe A,3,bad service
8292,100467,Gym B,3,will visit again
8293,138313,Store C,4,great place
8294,169595,Gym B,3,will visit again
8295,173164,Gym B,2,great place
8296,192069,Mall D,2,bad service
8297,134435,Gym B,4,great place
8298,174274,Gym B,2,will visit again
8299,120977,Cafe A,5,not clean
8300,143280,Mall D,5,will visit again
8301,182668,Cafe A,2,will visit again
8302,106053,Mall D,2,great place
8303,193602,Cafe A,3,great place
8304,108271,Store C,4,will visit again
8305,111807,Cafe A,4,bad service
8306,146471,Mall D,4,great place
8307,194677,Mall D,2,not clean
8308,193176,Gym B,5,not clean
8309,110547,Store C,2,will visit again
8310,188049,Cafe A,3,great place
8311,152386,Mall D,3,will visit again
8312,166793,Cafe A,1,will visit again
8313,184229,Store C,1,bad service
8314,174535,Gym B,3,not clean
8315,124127,Cafe A,5,bad service
8316,117568,Mall D,1,great place
8317,146352,Store C,2,bad service
8318,105323,Store C,2,great place
8319,101487,Gym B,2,bad service
8320,105867,Mall D,4,not clean
8321,115713,Cafe A,2,not clean
8322,179521,Gym B,3,will visit again
8323,142635,Mall D,5,great place
8324,115938,Cafe A,2,will visit again
8325,126174,Cafe A,1,not clean
8326,119997,Mall D,4,great place
8327,157411,Store C,2,great place
8328,196302,Gym B,5,bad service
8329,103602,Gym B,5,great place
8330,107266,Store C,3,will visit again
8331,191968,Mall D,1,bad service
8332,194258,Gym B,5,bad service
8333,138454,Store C,1,not clean
8334,167330,Store C,5,great place
8335,169587,Cafe A,2,not clean
8336,167147,Cafe A,4,great place
8337,124423,Mall D,3,bad service
8338,177926,Gym B,1,great place
8339,175726,Cafe A,5,not clean
8340,156153,Gym B,1,great place
8341,167200,Cafe A,1,will visit again
8342,130633,Gym B,4,bad service
8343,145408,Cafe A,3,will visit again
8344,177383,Mall D,3,great place
8345,160936,Gym B,2,not clean
8346,130764,Gym B,2,great place
8347,108288,Store C,1,will visit again
8348,109858,Gym B,3,not clean
8349,185334,Store C,3,not clean
8350,137210,Store C,5,bad service
8351,175427,Store C,1,will visit again
8352,112776,Mall D,4,will visit again
8353,178413,Mall D,4,great place
8354,129541,Cafe A,3,will visit again
8355,154370,Mall D,3,not clean
8356,153988,Cafe A,2,bad service
8357,136653,Cafe A,5,bad service
8358,118682,Cafe A,2,will visit again
8359,181534,Gym B,3,not clean
8360,135237,Mall D,2,will visit again
8361,173797,Mall D,2,will visit again
8362,131789,Gym B,2,will visit again
8363,138227,Cafe A,4,not clean
8364,161137,Gym B,3,not clean
8365,161454,Cafe A,4,not clean
8366,107366,Cafe A,3,will visit again
8367,109467,Gym B,5,not clean
8368,182841,Store C,1,great place
8369,153454,Cafe A,1,great place
8370,104889,Store C,3,great place
8371,148337,Store C,3,great place
8372,174879,Store C,2,bad service
8373,188874,Mall D,3,great place
8374,124899,Store C,3,great place
8375,191635,Gym B,4,not clean
8376,158017,Store C,2,not clean
8377,178246,Gym B,3,will visit again
8378,124548,Cafe A,5,bad service
8379,146180,Store C,1,will visit again
8380,136173,Gym B,2,bad service
8381,171531,Store C,1,will visit again
8382,195659,Store C,3,will visit again
8383,130054,Mall D,2,bad service
8384,102375,Store C,5,will visit again
8385,125538,Mall D,4,great place
8386,156521,Gym B,3,great place
8387,139697,Mall D,3,will visit again
8388,132193,Gym B,5,great place
8389,128733,Cafe A,1,bad service
8390,158275,Gym B,5,great place
8391,198062,Gym B,2,bad service
8392,162888,Mall D,3,bad service
8393,118231,Cafe A,5,will visit again
8394,178255,Store C,3,bad service
8395,120511,Store C,2,great place
8396,192353,Mall D,2,will visit again
8397,112077,Cafe A,1,great place
8398,148176,Gym B,2,bad service
8399,171092,Gym B,1,bad service
8400,191677,Gym B,1,bad service
8401,186546,Gym B,4,will visit again
8402,124269,Gym B,1,not clean
8403,151371,Cafe A,4,great place
8404,166552,Store C,2,will visit again
8405,185938,Gym B,5,will visit again
8406,128912,Mall D,2,not clean
8407,161245,Mall D,5,bad service
8408,138695,Cafe A,4,bad service
8409,187047,Gym B,3,bad service
8410,165051,Store C,2,great place
8411,103784,Cafe A,4,great place
8412,156151,Store C,1,bad service
8413,189293,Gym B,3,not clean
8414,178395,Cafe A,1,not clean
8415,160246,Mall D,2,not clean
8416,123867,Mall D,3,not clean
8417,100278,Gym B,2,will visit again
8418,130962,Store C,5,great place
8419,105214,Cafe A,5,will visit again
8420,162881,Gym B,3,bad service
8421,112708,Cafe A,1,not clean
8422,154643,Mall D,2,not clean
8423,140837,Store C,4,not clean
8424,104336,Cafe A,5,great place
8425,134409,Cafe A,2,bad service
8426,144137,Store C,1,not clean
8427,176033,Gym B,1,great place
8428,119788,Gym B,4,great place
8429,190666,Gym B,1,will visit again
8430,128858,Cafe A,5,will visit again
8431,136515,Store C,5,bad service
8432,134374,Cafe A,4,not clean
8433,159866,Mall D,5,great place
8434,162685,Store C,2,great place
8435,154240,Mall D,3,not clean
8436,180398,Gym B,5,great place
8437,143710,Gym B,5,will visit again
8438,135443,Cafe A,2,will visit again
8439,109400,Gym B,3,great place
8440,197844,Store C,5,will visit again
8441,119566,Cafe A,1,not clean
8442,198953,Cafe A,5,not clean
8443,191879,Store C,1,will visit again
8444,120670,Store C,4,not clean
8445,187981,Store C,5,not clean
8446,177931,Cafe A,2,bad service
8447,186841,Gym B,4,bad service
8448,166236,Store C,4,great place
8449,122538,Store C,1,bad service
8450,141184,Gym B,1,bad service
8451,173554,Cafe A,3,great place
8452,175295,Cafe A,4,not clean
8453,143725,Cafe A,2,not clean
8454,109061,Gym B,2,bad service
8455,130228,Store C,5,bad service
8456,147435,Mall D,2,great place
8457,185347,Store C,5,not clean
8458,182187,Gym B,2,will visit again
8459,128407,Cafe A,5,great place
8460,158224,Cafe A,4,will visit again
8461,122227,Store C,5,bad service
8462,151766,Mall D,4,great place
8463,100134,Cafe A,1,not clean
8464,151260,Store C,2,bad service
8465,166177,Gym B,5,great place
8466,199403,Store C,1,will visit again
8467,124472,Gym B,1,great place
8468,175521,Mall D,1,not clean
8469,150706,Mall D,5,not clean
8470,138229,Mall D,3,will visit again
8471,160358,Gym B,3,great place
8472,121440,Store C,2,great place
8473,123976,Store C,4,bad service
8474,131797,Cafe A,1,not clean
8475,177827,Gym B,4,great place
8476,122505,Cafe A,5,will visit again
8477,104766,Gym B,2,will visit again
8478,162970,Store C,5,not clean
8479,149823,Store C,5,great place
8480,129616,Gym B,2,great place
8481,133481,Store C,4,bad service
8482,152059,Store C,5,bad service
8483,147132,Store C,2,bad service
8484,192278,Mall D,1,will visit again
8485,155303,Cafe A,1,great place
8486,104721,Gym B,3,bad service
8487,107557,Mall D,4,not clean
8488,101058,Gym B,3,not clean
8489,125612,Gym B,5,bad service
8490,126584,Store C,1,great place
8491,119685,Gym B,4,great place
8492,152353,Gym B,4,will visit again
8493,187316,Store C,5,not clean
8494,146491,Store C,1,will visit again
8495,173691,Cafe A,2,great place
8496,100590,Cafe A,3,not clean
8497,163275,Gym B,3,great place
8498,108464,Gym B,5,great place
8499,124952,Store C,4,will visit again
8500,121080,Gym B,3,great place
8501,158877,Store C,3,not clean
8502,153041,Mall D,1,not clean
8503,181655,Store C,4,not clean
8504,122593,Store C,4,great place
8505,101881,Store C,1,bad service
8506,110045,Cafe A,5,great place
8507,197708,Cafe A,4,bad service
8508,193326,Cafe A,2,not clean
8509,113510,Gym B,3,will visit again
8510,127850,Cafe A,2,not clean
8511,196010,Cafe A,2,great place
8512,120642,Cafe A,5,will visit again
8513,175956,Mall D,1,great place
8514,191035,Mall D,1,great place
8515,152750,Cafe A,4,great place
8516,103116,Store C,1,great place
8517,139589,Store C,3,not clean
8518,132944,Mall D,3,bad service
8519,182928,Store C,4,will visit again
8520,136522,Gym B,3,bad service
8521,160692,Cafe A,4,bad service
8522,163976,Cafe A,5,great place
8523,183937,Gym B,5,great place
8524,135963,Store C,3,great place
8525,132708,Store C,5,not clean
8526,196965,Mall D,3,will visit again
8527,155552,Gym B,2,not clean
8528,137494,Store C,2,bad service
8529,144022,Store C,2,not clean
8530,156464,Mall D,3,will visit again
8531,193309,Store C,2,great place
8532,109601,Gym B,5,great place
8533,147126,Mall D,2,great place
8534,189417,Cafe A,3,will visit again
8535,139336,Store C,4,will visit again
8536,188530,Gym B,1,great place
8537,181807,Store C,3,great place
8538,148181,Store C,3,bad service
8539,186334,Mall D,1,great place
8540,119209,Store C,4,not clean
8541,183850,Mall D,1,bad service
8542,124010,Store C,3,great place
8543,186017,Mall D,4,bad service
8544,126172,Mall D,5,great place
8545,147598,Mall D,1,will visit again
8546,101737,Gym B,2,not clean
8547,149277,Mall D,5,will visit again
8548,193484,Cafe A,4,not clean
8549,101312,Gym B,3,not clean
8550,193156,Store C,1,bad service
8551,157780,Gym B,2,not clean
8552,108031,Mall D,2,will visit again
8553,171670,Gym B,1,not clean
8554,123141,Mall D,2,bad service
8555,162214,Cafe A,3,bad service
8556,100757,Store C,4,will visit again
8557,109449,Gym B,2,will visit again
8558,106477,Cafe A,3,bad service
8559,171277,Cafe A,2,will visit again
8560,164301,Store C,5,will visit again
8561,144670,Cafe A,2,bad service
8562,124787,Gym B,1,not clean
8563,107633,Gym B,3,not clean
8564,126045,Cafe A,5,not clean
8565,134071,Store C,1,great place
8566,130854,Store C,2,not clean
8567,103465,Store C,1,will visit again
8568,149813,Store C,3,will visit again
8569,165656,Store C,2,not clean
8570,163440,Mall D,3,not clean
8571,144144,Store C,3,will visit again
8572,179216,Cafe A,4,great place
8573,105171,Cafe A,1,not clean
8574,114793,Gym B,3,great place
8575,132776,Cafe A,2,great place
8576,179456,Gym B,1,bad service
8577,117862,Cafe A,4,not clean
8578,169813,Gym B,1,will visit again
8579,127813,Mall D,3,bad service
8580,159697,Cafe A,5,bad service
8581,127055,Gym B,2,bad service
8582,187611,Store C,3,not clean
8583,168822,Cafe A,3,not clean
8584,185402,Mall D,2,not clean
8585,187360,Mall D,2,will visit again
8586,124981,Cafe A,2,bad service
8587,110623,Cafe A,1,great place
8588,118894,Gym B,3,will visit again
8589,136829,Store C,1,not clean
8590,186849,Cafe A,1,will visit again
8591,158167,Store C,5,will visit again
8592,135185,Store C,2,great place
8593,114721,Store C,1,not clean
8594,185553,Store C,2,not clean
8595,179034,Cafe A,3,bad service
8596,185544,Cafe A,5,bad service
8597,132233,Gym B,3,great place
8598,162322,Gym B,3,bad service
8599,184939,Mall D,4,will visit again
8600,141785,Mall D,1,bad service
8601,174080,Store C,3,not clean
8602,124174,Gym B,4,bad service
8603,104900,Mall D,5,not clean
8604,124231,Gym B,3,bad service
8605,150422,Gym B,3,will visit again
8606,115639,Store C,3,great place
8607,168608,Store C,2,not clean
8608,127226,Cafe A,2,not clean
8609,108078,Store C,5,great place
8610,136048,Mall D,4,will visit again
8611,148988,Cafe A,5,not clean
8612,119455,Cafe A,5,not clean
8613,168009,Cafe A,4,bad service
8614,128834,Cafe A,4,will visit again
8615,115725,Mall D,4,bad service
8616,177717,Cafe A,2,not clean
8617,183796,Mall D,3,not clean
8618,110340,Gym B,3,bad service
8619,199062,Mall D,3,will visit again
8620,162057,Cafe A,3,not clean
8621,174193,Cafe A,4,will visit again
8622,192495,Store C,5,great place
8623,128834,Gym B,2,not clean
8624,112021,Store C,5,not clean
8625,143247,Cafe A,1,bad service
8626,141957,Mall D,2,will visit again
8627,187135,Store C,2,not clean
8628,166347,Mall D,1,will visit again
8629,161247,Cafe A,2,bad service
8630,160577,Cafe A,5,great place
8631,158272,Store C,2,will visit again
8632,158446,Mall D,3,bad service
8633,183868,Gym B,2,great place
8634,155550,Gym B,1,will visit again
8635,192653,Gym B,2,will visit again
8636,146934,Store C,5,will visit again
8637,164710,Store C,1,will visit again
8638,181532,Store C,2,great place
8639,140464,Gym B,2,will visit again
8640,190462,Mall D,5,bad service
8641,156714,Gym B,3,not clean
8642,121518,Cafe A,3,bad service
8643,185143,Cafe A,5,will visit again
8644,158173,Mall D,2,will visit again
8645,183858,Mall D,1,bad service
8646,177998,Cafe A,5,bad service
8647,194882,Mall D,3,will visit again
8648,101525,Gym B,4,will visit again
8649,180136,Store C,2,great place
8650,148490,Cafe A,1,bad service
8651,131821,Store C,4,great place
8652,125707,Store C,3,great place
8653,146845,Mall D,4,bad service
8654,108875,Gym B,3,great place
8655,158871,Mall D,4,great place
8656,150571,Gym B,3,great place
8657,166848,Mall D,1,will visit again
8658,191933,Store C,4,will visit again
8659,114234,Mall D,2,will visit again
8660,177234,Store C,2,great place
8661,143869,Cafe A,3,bad service
8662,136012,Mall D,5,not clean
8663,191100,Gym B,1,great place
8664,186441,Cafe A,3,will visit again
8665,194389,Store C,4,not clean
8666,159533,Cafe A,4,not clean
8667,106939,Cafe A,1,will visit again
8668,190505,Mall D,5,bad service
8669,172694,Gym B,1,not clean
8670,182090,Cafe A,2,not clean
8671,134882,Gym B,4,will visit again
8672,197322,Store C,2,great place
8673,162043,Store C,5,not clean
8674,107693,Cafe A,4,will visit again
8675,128367,Store C,4,great place
8676,120804,Cafe A,1,bad service
8677,182921,Gym B,4,great place
8678,120341,Mall D,3,bad service
8679,130883,Gym B,3,bad service
8680,181303,Cafe A,5,not clean
8681,160431,Mall D,5,bad service
8682,158088,Mall D,4,great place
8683,103030,Mall D,4,will visit again
8684,151713,Store C,1,will visit again
8685,167229,Gym B,3,not clean
8686,195274,Store C,2,great place
8687,154780,Store C,3,bad service
8688,157807,Mall D,1,will visit again
8689,107688,Cafe A,1,great place
8690,141797,Mall D,5,not clean
8691,171197,Store C,4,great place
8692,156100,Gym B,3,not clean
8693,100584,Cafe A,1,bad service
8694,143672,Cafe A,4,will visit again
8695,111808,Mall D,4,not clean
8696,110532,Mall D,1,not clean
8697,196196,Gym B,3,bad service
8698,127132,Mall D,4,not clean
8699,153502,Cafe A,2,will visit again
8700,133003,Store C,1,will visit again
8701,164935,Mall D,5,great place
8702,145740,Gym B,1,great place
8703,179616,Mall D,3,will visit again
8704,175589,Gym B,3,not clean
8705,111905,Cafe A,1,bad service
8706,104066,Cafe A,1,great place
8707,182212,Cafe A,2,will visit again
8708,180277,Store C,2,not clean
8709,158184,Cafe A,4,not clean
8710,191807,Mall D,5,will visit again
8711,150237,Store C,5,will visit again
8712,134595,Store C,5,bad service
8713,121518,Store C,4,great place
8714,198801,Mall D,1,not clean
8715,168174,Mall D,1,bad service
8716,150603,Store C,2,great place
8717,132713,Gym B,5,will visit again
8718,145819,Gym B,5,not clean
8719,101282,Mall D,2,great place
8720,125508,Mall D,1,bad service
8721,162916,Gym B,4,bad service
8722,151495,Store C,2,bad service
8723,148303,Mall D,4,will visit again
8724,179485,Mall D,5,not clean
8725,150920,Store C,5,bad service
8726,148441,Store C,2,will visit again
8727,108073,Gym B,1,not clean
8728,111253,Cafe A,5,great place
8729,191283,Cafe A,2,great place
8730,132084,Gym B,3,not clean
8731,113650,Cafe A,3,bad service
8732,135722,Gym B,2,will visit again
8733,127332,Gym B,5,great place
8734,121576,Mall D,2,bad service
8735,100518,Gym B,1,not clean
8736,150110,Store C,5,great place
8737,193992,Mall D,4,will visit again
8738,140366,Gym B,5,bad service
8739,130876,Gym B,4,not clean
8740,138159,Cafe A,4,will visit again
8741,131362,Gym B,5,bad service
8742,128699,Cafe A,2,bad service
8743,150167,Cafe A,1,not clean
8744,183491,Mall D,3,will visit again
8745,118760,Mall D,2,bad service
8746,140189,Cafe A,3,bad service
8747,175516,Gym B,3,not clean
8748,190047,Gym B,4,not clean
8749,105374,Store C,3,great place
8750,165161,Store C,5,great place
8751,193129,Mall D,3,bad service
8752,189980,Cafe A,5,great place
8753,141477,Mall D,3,great place
8754,163358,Gym B,1,not clean
8755,150831,Mall D,2,bad service
8756,154994,Mall D,1,will visit again
8757,146333,Cafe A,4,will visit again
8758,126831,Store C,3,bad service
8759,159449,Store C,2,bad service
8760,157472,Mall D,5,bad service
8761,177632,Gym B,1,not clean
8762,141579,Store C,4,will visit again
8763,137262,Mall D,1,bad service
8764,157023,Mall D,1,will visit again
8765,118960,Cafe A,2,will visit again
8766,152074,Cafe A,5,not clean
8767,189314,Store C,5,great place
8768,184091,Cafe A,4,great place
8769,125496,Gym B,4,will visit again
8770,106482,Cafe A,1,not clean
8771,109625,Cafe A,4,not clean
8772,192103,Cafe A,3,will visit again
8773,164537,Mall D,3,not clean
8774,178990,Mall D,5,will visit again
8775,127912,Mall D,3,not clean
8776,105511,Cafe A,1,will visit again
8777,178968,Cafe A,4,bad service
8778,126714,Cafe A,3,great place
8779,114387,Gym B,4,great place
8780,177143,Cafe A,4,will visit again
8781,107741,Store C,5,bad service
8782,118291,Gym B,5,great place
8783,172034,Store C,4,bad service
8784,115445,Cafe A,3,great place
8785,169540,Cafe A,1,not clean
8786,189124,Store C,5,not clean
8787,115144,Store C,5,will visit again
8788,110855,Store C,2,great place
8789,146231,Gym B,3,will visit again
8790,148747,Mall D,2,great place
8791,132908,Gym B,2,will visit again
8792,179005,Gym B,1,great place
8793,104967,Store C,4,will visit again
8794,183240,Store C,4,will visit again
8795,154281,Gym B,4,great place
8796,135923,Store C,3,will visit again
8797,104777,Store C,2,not clean
8798,196034,Cafe A,5,great place
8799,105655,Store C,1,bad service
8800,127775,Cafe A,2,will visit again
8801,195095,Store C,3,not clean
8802,187316,Store C,3,not clean
8803,150321,Mall D,2,not clean
8804,158507,Mall D,4,will visit again
8805,146912,Cafe A,4,will visit again
8806,144793,Mall D,1,great place
8807,145134,Cafe A,3,great place
8808,151998,Cafe A,4,not clean
8809,117370,Store C,2,great place
8810,179913,Store C,2,not clean
8811,162701,Store C,2,bad service
8812,196618,Cafe A,4,will visit again
8813,161391,Gym B,4,not clean
8814,188455,Cafe A,3,bad service
