business_id,date,revenue_usd,transactions
6763,2024-01-10 05:00:00,4384.928577758922,26
5271,2024-01-10 06:00:00,7395.147439795051,38
5367,2024-01-10 07:00:00,1341.1763397656966,37
3448,2024-01-10 08:00:00,3139.0642773968575,60
8530,2024-01-10 09:00:00,8142.036083681179,84
9000,2024-01-10 10:00:00,2298.748691485596,32
3761,2024-01-10 11:00:00,1103.5212751509005,72
5855,2024-01-10 12:00:00,4012.1130799247317,52
8812,2024-01-10 13:00:00,1271.285558349103,89
1414,2024-01-10 14:00:00,9778.009155802314,78
9903,2024-01-10 15:00:00,3611.8028592801143,84
6300,2024-01-10 16:00:00,9308.815579035716,75
9579,2024-01-10 17:00:00,8224.347521211128,85
3355,2024-01-10 18:00:00,1959.3688822302656,36
5712,2024-01-10 19:00:00,9700.701103829258,56
2141,2024-01-10 20:00:00,1998.2248279460289,46
4945,2024-01-10 21:00:00,3736.9079611190377,21
2040,2024-01-10 22:00:00,4347.479165426641,68
1384,2024-01-10 23:00:00,104.760356250127,84
7910,2024-01-11 00:00:00,8137.4855999521915,31
6758,2024-01-11 01:00:00,2927.013003609826,87
6168,2024-01-11 02:00:00,6151.492766485627,35
3831,2024-01-11 03:00:00,8990.63904614405,91
5913,2024-01-11 04:00:00,9399.539660894105,20
9890,2024-01-11 05:00:00,8585.49608387501,60
7474,2024-01-11 06:00:00,9490.580411686577,94
2520,2024-01-11 07:00:00,4655.407370704419,1
4287,2024-01-11 08:00:00,4488.16085059455,63
7909,2024-01-11 09:00:00,3622.2202883988834,84
1019,2024-01-11 10:00:00,6071.360986328424,1
7726,2024-01-11 11:00:00,394.7701263788591,45
9660,2024-01-11 12:00:00,8636.023123980225,82
8527,2024-01-11 13:00:00,4238.68366042152,68
2181,2024-01-11 14:00:00,1589.4462743386318,39
1772,2024-01-11 15:00:00,3466.566476558739,52
1141,2024-01-11 16:00:00,2380.235669495241,6
5990,2024-01-11 17:00:00,1813.3350976103786,26
2467,2024-01-11 18:00:00,9059.441145301626,45
3992,2024-01-11 19:00:00,4574.906425813821,3
4777,2024-01-11 20:00:00,253.68967164300017,27
5911,2024-01-11 21:00:00,9332.701411709275,93
3845,2024-01-11 22:00:00,5789.936258586922,40
2109,2024-01-11 23:00:00,7129.870367359487,39
1488,2024-01-12 00:00:00,187.00215685854997,80
8553,2024-01-12 01:00:00,1992.2801247934012,23
1877,2024-01-12 02:00:00,3732.333268633881,82
6744,2024-01-12 03:00:00,2469.054600075732,49
5008,2024-01-12 04:00:00,9387.732217974324,7
8134,2024-01-12 05:00:00,3142.7785402078116,58
9041,2024-01-12 06:00:00,4974.769319627631,48
3234,2024-01-12 07:00:00,1743.0522803262852,28
7878,2024-01-12 08:00:00,7744.58221688728,75
9237,2024-01-12 09:00:00,3935.3747409925186,99
3593,2024-01-12 10:00:00,1352.2947631483423,99
6641,2024-01-12 11:00:00,4098.579940060738,15
6616,2024-01-12 12:00:00,5721.964490287594,93
9783,2024-01-12 13:00:00,179.1444146370385,65
8397,2024-01-12 14:00:00,4469.479096713895,60
3723,2024-01-12 15:00:00,3988.028628219361,23
7800,2024-01-12 16:00:00,8631.632611106894,53
5681,2024-01-12 17:00:00,7431.880361503447,1
4522,2024-01-12 18:00:00,8572.355011744927,7
5399,2024-01-12 19:00:00,5533.252707463969,35
6488,2024-01-12 20:00:00,9593.579881686515,84
1984,2024-01-12 21:00:00,185.00129162533648,51
6797,2024-01-12 22:00:00,9964.556505404791,85
5022,2024-01-12 23:00:00,9912.436564647298,63
4361,2024-01-13 00:00:00,8788.40891925867,26
6774,2024-01-13 01:00:00,8276.89272658338,10
8772,2024-01-13 02:00:00,5403.058342877027,2
4362,2024-01-13 03:00:00,106.25477044593306,70
7538,2024-01-13 04:00:00,9220.065255936586,87
4428,2024-01-13 05:00:00,6466.685163007298,51
3125,2024-01-13 06:00:00,4679.683454331244,4
1032,2024-01-13 07:00:00,8135.393312430581,65
9612,2024-01-13 08:00:00,2166.6875258331647,25
5260,2024-01-13 09:00:00,7486.182125125365,34
3293,2024-01-13 10:00:00,4538.848861360243,44
1634,2024-01-13 11:00:00,8668.415815170652,89
1585,2024-01-13 12:00:00,5011.403422034431,47
4632,2024-01-13 13:00:00,2203.0695212139726,68
3765,2024-01-13 14:00:00,4021.638065516561,77
2340,2024-01-13 15:00:00,8661.740706042356,73
3875,2024-01-13 16:00:00,3236.209669279501,74
5058,2024-01-13 17:00:00,9152.305266679547,87
6027,2024-01-13 18:00:00,1575.9364357089075,26
8824,2024-01-13 19:00:00,261.85950403327297,24
2569,2024-01-13 20:00:00,1401.8158507195778,6
4584,2024-01-13 21:00:00,3497.9976315683393,46
3447,2024-01-13 22:00:00,5834.466458118508,57
5234,2024-01-13 23:00:00,6742.954208492935,31
9249,2024-01-14 00:00:00,7506.810552974781,96
8184,2024-01-14 01:00:00,8831.23587585909,34
7263,2024-01-14 02:00:00,7533.7590338354785,28
2171,2024-01-14 03:00:00,9561.957278302307,7
1920,2024-01-14 04:00:00,6657.909927545011,82
7996,2024-01-14 05:00:00,4702.859044123081,64
8770,2024-01-14 06:00:00,7079.177874491178,66
8407,2024-01-14 07:00:00,7006.814855869594,81
6886,2024-01-14 08:00:00,2524.3780769313666,32
6568,2024-01-14 09:00:00,6185.417054221491,33
6795,2024-01-14 10:00:00,2120.773206973954,60
3106,2024-01-14 11:00:00,568.379941377392,62
5063,2024-01-14 12:00:00,8244.440812243764,22
6795,2024-01-14 13:00:00,7905.943421602165,19
8566,2024-01-14 14:00:00,7410.505880770789,27
7416,2024-01-14 15:00:00,8682.114952518863,48
9469,2024-01-14 16:00:00,615.2943412319316,72
7601,2024-01-14 17:00:00,1394.6528532080702,11
9059,2024-01-14 18:00:00,2427.5204153985414,5
5574,2024-01-14 19:00:00,7384.867301247665,97
9202,2024-01-14 20:00:00,9126.948270529409,29
9501,2024-01-14 21:00:00,6476.97612206546,55
1728,2024-01-14 22:00:00,269.73921168754214,76
1017,2024-01-14 23:00:00,1263.796646052016,80
2733,2024-01-15 00:00:00,4324.64275724633,59
9965,2024-01-15 01:00:00,4345.423953469747,20
5159,2024-01-15 02:00:00,9309.528654533695,87
8091,2024-01-15 03:00:00,2814.7823263752707,20
8539,2024-01-15 04:00:00,8914.937687278616,71
5745,2024-01-15 05:00:00,4621.824668749507,6
5902,2024-01-15 06:00:00,5613.400501456471,99
4151,2024-01-15 07:00:00,6710.65331874164,63
8777,2024-01-15 08:00:00,2014.4675841889543,22
9680,2024-01-15 09:00:00,3928.641422085606,51
7493,2024-01-15 10:00:00,7897.021769786323,8
2692,2024-01-15 11:00:00,1857.1055641059015,79
3678,2024-01-15 12:00:00,7342.261490207785,20
1293,2024-01-15 13:00:00,9523.891248422475,25
7035,2024-01-15 14:00:00,7816.373873494902,9
3086,2024-01-15 15:00:00,5816.144112054345,89
3126,2024-01-15 16:00:00,9212.811117464056,29
4351,2024-01-15 17:00:00,2415.212279213238,20
6655,2024-01-15 18:00:00,5128.023113296724,53
4819,2024-01-15 19:00:00,2451.22254776626,20
6077,2024-01-15 20:00:00,1796.8383831184071,40
9546,2024-01-15 21:00:00,5282.515579080971,48
9143,2024-01-15 22:00:00,8123.821959638949,29
3659,2024-01-15 23:00:00,1691.0938897773444,68
2825,2024-01-16 00:00:00,3844.901003396282,66
5957,2024-01-16 01:00:00,4931.569734739397,29
3083,2024-01-16 02:00:00,917.9079778749868,56
6464,2024-01-16 03:00:00,5622.0816654134715,4
1847,2024-01-16 04:00:00,6684.613765319512,50
7013,2024-01-16 05:00:00,8631.271152734418,45
7187,2024-01-16 06:00:00,2354.5655667000356,61
9203,2024-01-16 07:00:00,4435.481665080844,49
6459,2024-01-16 08:00:00,2375.264540413752,5
2648,2024-01-16 09:00:00,9788.18433882716,75
4278,2024-01-16 10:00:00,1844.4552305427867,72
2346,2024-01-16 11:00:00,2630.238548573473,39
4187,2024-01-16 12:00:00,6807.4455727064915,20
3418,2024-01-16 13:00:00,4531.689130260509,64
7318,2024-01-16 14:00:00,2148.9860158610827,87
4079,2024-01-16 15:00:00,9947.907209186926,53
5715,2024-01-16 16:00:00,7201.282737066022,65
5832,2024-01-16 17:00:00,5444.596463078523,67
2878,2024-01-16 18:00:00,8558.533558257352,99
7505,2024-01-16 19:00:00,463.2089149251311,81
3170,2024-01-16 20:00:00,1795.9507045913488,48
8030,2024-01-16 21:00:00,5221.64579376162,30
8671,2024-01-16 22:00:00,526.0243091619111,11
3257,2024-01-16 23:00:00,6881.398828919914,56
4966,2024-01-17 00:00:00,4757.65931793429,38
1908,2024-01-17 01:00:00,8534.566816234466,95
5029,2024-01-17 02:00:00,5240.834207826032,89
2282,2024-01-17 03:00:00,9334.42126601899,87
6724,2024-01-17 04:00:00,4833.091420183871,65
6123,2024-01-17 05:00:00,2877.5207176835793,36
3496,2024-01-17 06:00:00,6216.596416099925,44
7823,2024-01-17 07:00:00,5013.594396276564,56
1169,2024-01-17 08:00:00,4240.742631136302,25
5448,2024-01-17 09:00:00,2553.8175374725693,46
3430,2024-01-17 10:00:00,5001.065336221727,69
2620,2024-01-17 11:00:00,2490.775488382751,45
8535,2024-01-17 12:00:00,8882.5589878201,28
6967,2024-01-17 13:00:00,4532.220671934555,26
2739,2024-01-17 14:00:00,9775.771107989085,7
5287,2024-01-17 15:00:00,963.9166011319037,26
5564,2024-01-17 16:00:00,6519.5769974038885,99
7781,2024-01-17 17:00:00,6231.883903852841,67
9669,2024-01-17 18:00:00,6777.384612535477,54
5959,2024-01-17 19:00:00,4030.5005017587305,21
8079,2024-01-17 20:00:00,5615.567986269558,90
9318,2024-01-17 21:00:00,5408.62018043427,34
3915,2024-01-17 22:00:00,6308.843404489795,36
5177,2024-01-17 23:00:00,7964.799025981794,58
7555,2024-01-18 00:00:00,7983.564494192756,1
8186,2024-01-18 01:00:00,7915.8537084661775,8
3457,2024-01-18 02:00:00,2008.8390072004574,37
8304,2024-01-18 03:00:00,8689.858593979146,17
8596,2024-01-18 04:00:00,6958.429146838369,68
4064,2024-01-18 05:00:00,9544.136970669319,74
7624,2024-01-18 06:00:00,8836.596824884036,49
7249,2024-01-18 07:00:00,7411.229600181846,24
9681,2024-01-18 08:00:00,4426.9482066386745,78
4673,2024-01-18 09:00:00,1634.5096605128147,26
2024,2024-01-18 10:00:00,2433.4052230503153,31
6041,2024-01-18 11:00:00,1229.1753907278699,66
9562,2024-01-18 12:00:00,2886.9934906818676,81
9887,2024-01-18 13:00:00,8330.546639976628,34
5866,2024-01-18 14:00:00,7914.492526445987,30
5548,2024-01-18 15:00:00,5132.507623720365,48
2618,2024-01-18 16:00:00,8022.392469766651,53
1164,2024-01-18 17:00:00,2901.8301114382734,26
8899,2024-01-18 18:00:00,6220.5285643119505,93
1053,2024-01-18 19:00:00,1685.1026825625906,9
5084,2024-01-18 20:00:00,2190.0003241288728,44
7309,2024-01-18 21:00:00,6721.23750871113,15
1975,2024-01-18 22:00:00,8014.865777005752,51
4342,2024-01-18 23:00:00,9033.986624846182,18
9151,2024-01-19 00:00:00,6480.013125192931,32
6883,2024-01-19 01:00:00,1330.057386828079,71
6777,2024-01-19 02:00:00,6698.437795277767,90
9942,2024-01-19 03:00:00,7699.024689471853,61
4775,2024-01-19 04:00:00,9161.2351388301,72
4449,2024-01-19 05:00:00,1603.9190811133192,54
6050,2024-01-19 06:00:00,9243.14438795078,64
4409,2024-01-19 07:00:00,573.7878967986808,58
6750,2024-01-19 08:00:00,4354.23328983536,76
5604,2024-01-19 09:00:00,1301.230065382432,63
1890,2024-01-19 10:00:00,9532.255977766597,22
6365,2024-01-19 11:00:00,4801.685821439363,20
8218,2024-01-19 12:00:00,3120.240717932593,51
8555,2024-01-19 13:00:00,6070.225770427056,13
1848,2024-01-19 14:00:00,2247.2884287044244,72
5520,2024-01-19 15:00:00,3470.358970988488,94
7429,2024-01-19 16:00:00,7850.1791849885785,16
1223,2024-01-19 17:00:00,3357.637086447788,57
7366,2024-01-19 18:00:00,8377.69691096139,24
2821,2024-01-19 19:00:00,4567.490520432562,80
8776,2024-01-19 20:00:00,4265.372877815847,88
4423,2024-01-19 21:00:00,1156.5764256409304,14
1604,2024-01-19 22:00:00,8414.396955329796,56
1828,2024-01-19 23:00:00,417.8716508957287,52
5946,2024-01-20 00:00:00,9046.675475141048,49
2046,2024-01-20 01:00:00,9967.762183406638,88
8998,2024-01-20 02:00:00,6975.284229281326,60
4830,2024-01-20 03:00:00,9086.852937166916,32
9906,2024-01-20 04:00:00,9613.51964729766,45
5272,2024-01-20 05:00:00,8858.907168915872,70
6846,2024-01-20 06:00:00,6048.506394581901,23
5607,2024-01-20 07:00:00,967.9124422045942,38
8975,2024-01-20 08:00:00,7081.574806552526,19
2106,2024-01-20 09:00:00,4649.100109485084,41
4194,2024-01-20 10:00:00,6625.946468677076,94
7193,2024-01-20 11:00:00,6460.13198320851,76
2370,2024-01-20 12:00:00,7508.105574660172,40
1062,2024-01-20 13:00:00,6353.769678138666,89
3561,2024-01-20 14:00:00,4383.498457827853,68
7318,2024-01-20 15:00:00,6321.869409882805,14
1693,2024-01-20 16:00:00,3148.266130956284,50
7581,2024-01-20 17:00:00,8474.397211682211,12
9034,2024-01-20 18:00:00,8611.835838389012,12
6393,2024-01-20 19:00:00,1746.205338061841,50
3545,2024-01-20 20:00:00,8485.991426065433,14
2872,2024-01-20 21:00:00,5745.283600711282,3
9981,2024-01-20 22:00:00,9987.167378244887,30
7671,2024-01-20 23:00:00,8022.499374765353,99
8740,2024-01-21 00:00:00,569.1505450731293,80
4368,2024-01-21 01:00:00,4620.079506155621,97
8219,2024-01-21 02:00:00,1887.4644812718207,58
3125,2024-01-21 03:00:00,7106.1223163888035,85
6387,2024-01-21 04:00:00,404.36406722418354,65
7823,2024-01-21 05:00:00,5451.099440498927,58
4342,2024-01-21 06:00:00,3662.805113216566,93
9879,2024-01-21 07:00:00,8584.738609733748,51
5094,2024-01-21 08:00:00,3401.497545907738,48
2196,2024-01-21 09:00:00,2482.1409286463,14
1965,2024-01-21 10:00:00,9705.040002456073,81
8358,2024-01-21 11:00:00,5918.021318192689,71
8050,2024-01-21 12:00:00,6788.676910540264,39
9776,2024-01-21 13:00:00,7676.346067554972,7
6397,2024-01-21 14:00:00,9475.47574503182,19
3809,2024-01-21 15:00:00,7431.246557839774,35
8464,2024-01-21 16:00:00,1372.9957861114078,58
2356,2024-01-21 17:00:00,3839.4310997304683,94
4802,2024-01-21 18:00:00,469.5365822514343,92
2588,2024-01-21 19:00:00,1129.3182837933123,82
7879,2024-01-21 20:00:00,7477.651792005852,5
8251,2024-01-21 21:00:00,3566.4161988835435,72
3400,2024-01-21 22:00:00,6137.120658363798,64
6668,2024-01-21 23:00:00,3877.994117550297,47
1321,2024-01-22 00:00:00,6821.547176888997,61
6703,2024-01-22 01:00:00,8913.833283116466,94
4344,2024-01-22 02:00:00,1902.978273253089,22
4658,2024-01-22 03:00:00,3974.1258108033057,39
5044,2024-01-22 04:00:00,9200.334874748742,34
3074,2024-01-22 05:00:00,7491.008888715015,8
7550,2024-01-22 06:00:00,5039.56284871657,97
8294,2024-01-22 07:00:00,5139.1189234243675,52
4795,2024-01-22 08:00:00,3693.8698192642655,11
6821,2024-01-22 09:00:00,8084.628995571887,91
5711,2024-01-22 10:00:00,1856.123369942588,97
6134,2024-01-22 11:00:00,7424.144693721171,47
4669,2024-01-22 12:00:00,6829.353750969909,76
5909,2024-01-22 13:00:00,4148.696097634678,44
1643,2024-01-22 14:00:00,9691.540734563596,15
8451,2024-01-22 15:00:00,3422.4607410778535,10
1038,2024-01-22 16:00:00,2965.3110313869875,38
2399,2024-01-22 17:00:00,6850.4756028708425,25
5936,2024-01-22 18:00:00,1757.1693973614708,70
8852,2024-01-22 19:00:00,1671.8893313164597,59
4897,2024-01-22 20:00:00,9967.860946613917,9
4164,2024-01-22 21:00:00,5410.171707526131,43
2255,2024-01-22 22:00:00,4200.115136913731,45
7561,2024-01-22 23:00:00,5375.391410578298,64
6257,2024-01-23 00:00:00,3713.3360236923636,31
3685,2024-01-23 01:00:00,3565.1969227801865,60
8602,2024-01-23 02:00:00,846.0052025131962,31
2393,2024-01-23 03:00:00,2256.697592446771,35
7389,2024-01-23 04:00:00,4153.01194154603,99
8438,2024-01-23 05:00:00,5246.886781849012,70
1786,2024-01-23 06:00:00,196.83824280459675,6
9346,2024-01-23 07:00:00,690.8587206681883,82
7494,2024-01-23 08:00:00,6839.8502714776005,12
9375,2024-01-23 09:00:00,4067.9076257292677,98
4339,2024-01-23 10:00:00,4047.8971430685615,84
3331,2024-01-23 11:00:00,5560.097973691989,54
4517,2024-01-23 12:00:00,8048.825041611354,8
9882,2024-01-23 13:00:00,5155.365217135657,76
2139,2024-01-23 14:00:00,5838.430827139761,12
1924,2024-01-23 15:00:00,5066.374345700389,77
8671,2024-01-23 16:00:00,9527.62491686027,44
5852,2024-01-23 17:00:00,1397.0169666286426,95
1979,2024-01-23 18:00:00,995.574567322485,10
3725,2024-01-23 19:00:00,5114.417250560238,74
7961,2024-01-23 20:00:00,8202.10878701829,17
5762,2024-01-23 21:00:00,5467.055641967794,55
4216,2024-01-23 22:00:00,1282.3108786349667,43
4014,2024-01-23 23:00:00,3148.1593177096534,36
4498,2024-01-24 00:00:00,828.2669812205795,64
7828,2024-01-24 01:00:00,2444.451089475484,28
2093,2024-01-24 02:00:00,6055.1778607781425,30
9366,2024-01-24 03:00:00,8354.071890286112,4
4797,2024-01-24 04:00:00,3970.4557938768685,91
6816,2024-01-24 05:00:00,6214.200085555715,16
8157,2024-01-24 06:00:00,1694.4170080200518,11
3466,2024-01-24 07:00:00,7723.000807668974,67
4628,2024-01-24 08:00:00,6338.039765711372,4
2353,2024-01-24 09:00:00,3072.9998403272293,62
7919,2024-01-24 10:00:00,9673.511273625361,79
4589,2024-01-24 11:00:00,2680.683982180712,5
1735,2024-01-24 12:00:00,5006.256367959578,21
7468,2024-01-24 13:00:00,2180.336144812061,59
1917,2024-01-24 14:00:00,5840.717043488805,86
8838,2024-01-24 15:00:00,4868.392067858844,29
2754,2024-01-24 16:00:00,7063.722660631703,90
6311,2024-01-24 17:00:00,1538.5635001339647,21
6258,2024-01-24 18:00:00,6616.279277353268,31
6338,2024-01-24 19:00:00,2572.962803376874,34
1557,2024-01-24 20:00:00,6369.7917941964515,35
4948,2024-01-24 21:00:00,2422.4350437617604,76
4246,2024-01-24 22:00:00,7959.8959007483945,97
9417,2024-01-24 23:00:00,905.320394033747,22
4483,2024-01-25 00:00:00,6594.290885026573,97
2802,2024-01-25 01:00:00,1778.7207911688163,50
1173,2024-01-25 02:00:00,348.3062034351746,97
8290,2024-01-25 03:00:00,4350.6280190871685,14
5920,2024-01-25 04:00:00,8038.989621290157,2
4582,2024-01-25 05:00:00,8917.40972000504,97
9232,2024-01-25 06:00:00,8224.430017689532,66
6692,2024-01-25 07:00:00,5455.1504510203185,50
6510,2024-01-25 08:00:00,4352.800878334023,72
5407,2024-01-25 09:00:00,5780.548304347212,61
5425,2024-01-25 10:00:00,4043.7206176040895,49
2714,2024-01-25 11:00:00,4158.873118239822,83
1146,2024-01-25 12:00:00,1762.5706371885117,17
3711,2024-01-25 13:00:00,6057.165691726324,73
8450,2024-01-25 14:00:00,1463.9716923936983,25
2006,2024-01-25 15:00:00,1427.101415988918,33
2610,2024-01-25 16:00:00,9784.891303009768,44
5329,2024-01-25 17:00:00,9422.870863147604,11
6802,2024-01-25 18:00:00,8099.308958453113,56
4791,2024-01-25 19:00:00,8337.332701656558,23
6326,2024-01-25 20:00:00,402.0123891574115,99
8009,2024-01-25 21:00:00,2557.556376523189,20
6620,2024-01-25 22:00:00,4369.740606640359,71
1773,2024-01-25 23:00:00,3284.687101744381,13
2319,2024-01-26 00:00:00,3827.350641020256,11
2188,2024-01-26 01:00:00,1455.8244469003298,12
6388,2024-01-26 02:00:00,645.805479652722,78
9659,2024-01-26 03:00:00,7495.613019097003,67
7660,2024-01-26 04:00:00,8843.87289797445,44
1706,2024-01-26 05:00:00,5989.748548500791,6
9821,2024-01-26 06:00:00,6374.597757425656,20
1236,2024-01-26 07:00:00,5581.729785556944,17
6670,2024-01-26 08:00:00,2547.6083293001116,65
3113,2024-01-26 09:00:00,2929.6973658707984,63
4362,2024-01-26 10:00:00,4540.983537220564,30
5780,2024-01-26 11:00:00,300.08813644251836,24
8876,2024-01-26 12:00:00,8139.405355151412,17
3461,2024-01-26 13:00:00,4988.945842331251,51
2159,2024-01-26 14:00:00,8197.830379303006,6
5099,2024-01-26 15:00:00,8069.32834558457,21
3914,2024-01-26 16:00:00,7550.051526592166,88
8513,2024-01-26 17:00:00,3822.778230342986,47
6199,2024-01-26 18:00:00,6087.008337400044,27
1561,2024-01-26 19:00:00,7164.786116504179,40
8578,2024-01-26 20:00:00,8517.706037287586,77
1337,2024-01-26 21:00:00,8069.58404070073,71
3499,2024-01-26 22:00:00,6481.857463370541,83
4179,2024-01-26 23:00:00,6084.202890230842,86
8321,2024-01-27 00:00:00,1052.6470715385758,55
4712,2024-01-27 01:00:00,2256.268588149283,96
4224,2024-01-27 02:00:00,5216.294087915216,84
7768,2024-01-27 03:00:00,2220.2937115889745,73
3556,2024-01-27 04:00:00,2719.8756976400164,83
8687,2024-01-27 05:00:00,263.4378365113996,69
6353,2024-01-27 06:00:00,9168.749423725556,89
1097,2024-01-27 07:00:00,9710.400965089779,8
1010,2024-01-27 08:00:00,8746.702128162246,32
1449,2024-01-27 09:00:00,1339.83048442528,40
4717,2024-01-27 10:00:00,2284.6180508005314,53
7027,2024-01-27 11:00:00,8894.785819863897,36
7594,2024-01-27 12:00:00,9579.811100797528,16
8165,2024-01-27 13:00:00,267.13925735313444,86
4442,2024-01-27 14:00:00,9921.46700425943,88
6696,2024-01-27 15:00:00,8669.718273654888,24
2958,2024-01-27 16:00:00,3513.2954677478247,48
6095,2024-01-27 17:00:00,5415.3430109569645,3
2155,2024-01-27 18:00:00,2945.600893672006,77
8441,2024-01-27 19:00:00,5941.589857744777,41
2051,2024-01-27 20:00:00,931.1533804963743,28
4829,2024-01-27 21:00:00,3059.882791627974,82
7235,2024-01-27 22:00:00,9039.985947399166,74
5801,2024-01-27 23:00:00,696.2494168372968,19
3974,2024-01-28 00:00:00,8229.33940753755,39
7025,2024-01-28 01:00:00,7461.269565461663,88
5036,2024-01-28 02:00:00,3996.295671691891,16
2031,2024-01-28 03:00:00,8074.203867351103,33
7810,2024-01-28 04:00:00,2880.9197629858654,96
5269,2024-01-28 05:00:00,9921.725745044901,23
5844,2024-01-28 06:00:00,823.5001812057716,58
9860,2024-01-28 07:00:00,2233.50740929791,15
4496,2024-01-28 08:00:00,1252.6246393307354,8
1956,2024-01-28 09:00:00,599.6410673184719,82
2510,2024-01-28 10:00:00,3640.02128819102,61
5171,2024-01-28 11:00:00,9503.108009214158,47
3387,2024-01-28 12:00:00,609.376232702713,50
9580,2024-01-28 13:00:00,5406.566098493824,41
7985,2024-01-28 14:00:00,8640.831365150687,55
1833,2024-01-28 15:00:00,9960.915167070394,91
2410,2024-01-28 16:00:00,9514.81027845884,45
9382,2024-01-28 17:00:00,2839.9763773324617,19
5745,2024-01-28 18:00:00,1623.1107360213139,18
3135,2024-01-28 19:00:00,8085.125735528806,35
3805,2024-01-28 20:00:00,8342.38699251285,39
1662,2024-01-28 21:00:00,528.7519543556807,96
7851,2024-01-28 22:00:00,3515.877072051866,39
3143,2024-01-28 23:00:00,1768.6588676064976,37
7811,2024-01-29 00:00:00,8297.409351400174,21
1880,2024-01-29 01:00:00,4050.1565435377074,72
7818,2024-01-29 02:00:00,9797.272607742276,24
4067,2024-01-29 03:00:00,2491.8440857276114,81
9529,2024-01-29 04:00:00,8153.341977123702,95
8861,2024-01-29 05:00:00,9693.26685796015,75
1039,2024-01-29 06:00:00,2185.067206469324,36
5825,2024-01-29 07:00:00,7468.403142787809,71
7609,2024-01-29 08:00:00,8038.384697783515,3
5123,2024-01-29 09:00:00,2349.016932828426,67
1699,2024-01-29 10:00:00,8654.467080764474,39
6974,2024-01-29 11:00:00,2379.0803164293648,99
1802,2024-01-29 12:00:00,3463.5238924219216,33
4388,2024-01-29 13:00:00,7728.1696715498065,47
9246,2024-01-29 14:00:00,975.0649871758241,82
3943,2024-01-29 15:00:00,8899.247672632619,83
8628,2024-01-29 16:00:00,4988.692020763171,34
9286,2024-01-29 17:00:00,971.0009935548337,12
8187,2024-01-29 18:00:00,9409.584836891847,90
9403,2024-01-29 19:00:00,433.1439796676994,30
8123,2024-01-29 20:00:00,1150.1062152905372,65
7433,2024-01-29 21:00:00,1809.4869568588326,83
5808,2024-01-29 22:00:00,4013.8872908448448,77
4411,2024-01-29 23:00:00,809.9118046926819,9
6826,2024-01-30 00:00:00,7838.935724778678,47
3278,2024-01-30 01:00:00,3309.4960908978005,25
4187,2024-01-30 02:00:00,3079.5291644574486,1
9123,2024-01-30 03:00:00,3190.865851709458,55
9593,2024-01-30 04:00:00,2855.4472969709004,24
1008,2024-01-30 05:00:00,8702.43436017286,96
3426,2024-01-30 06:00:00,3798.9925654418657,48
4980,2024-01-30 07:00:00,674.0756385035555,5
7827,2024-01-30 08:00:00,6081.445209771419,65
3067,2024-01-30 09:00:00,2803.602700576778,90
6711,2024-01-30 10:00:00,3809.076826107767,1
7680,2024-01-30 11:00:00,1182.199659493904,90
9301,2024-01-30 12:00:00,5878.401715198775,61
9971,2024-01-30 13:00:00,8349.976413662516,72
5275,2024-01-30 14:00:00,2387.3279150337044,98
1926,2024-01-30 15:00:00,2734.4563812927463,95
7940,2024-01-30 16:00:00,2681.3204889674485,60
1466,2024-01-30 17:00:00,5003.113574874823,24
8244,2024-01-30 18:00:00,7729.873902437743,19
2119,2024-01-30 19:00:00,6413.132446232866,8
4613,2024-01-30 20:00:00,6838.753306650171,48
4243,2024-01-30 21:00:00,1056.4914538105163,10
4240,2024-01-30 22:00:00,7974.640040146009,60
7827,2024-01-30 23:00:00,7551.42284611583,39
5464,2024-01-31 00:00:00,8365.01830679213,24
9705,2024-01-31 01:00:00,5865.821962128487,55
1904,2024-01-31 02:00:00,4363.682864708757,63
8654,2024-01-31 03:00:00,1403.5393743493562,15
9815,2024-01-31 04:00:00,9954.933720260964,32
9211,2024-01-31 05:00:00,4998.4796591008235,25
5760,2024-01-31 06:00:00,4323.354803784311,23
2600,2024-01-31 07:00:00,1921.6708465586705,25
9518,2024-01-31 08:00:00,4823.783441956499,61
2200,2024-01-31 09:00:00,7352.7619486373305,16
1468,2024-01-31 10:00:00,1254.4520862736138,5
4713,2024-01-31 11:00:00,5377.054768788696,1
4465,2024-01-31 12:00:00,8642.060598469237,21
4615,2024-01-31 13:00:00,1518.2578587362693,37
4974,2024-01-31 14:00:00,5922.430083606848,78
2902,2024-01-31 15:00:00,7000.4920367904815,15
7831,2024-01-31 16:00:00,2757.562773748348,42
4382,2024-01-31 17:00:00,3231.817057520096,95
2256,2024-01-31 18:00:00,4047.221611376513,6
4110,2024-01-31 19:00:00,5270.053196665095,61
2520,2024-01-31 20:00:00,1018.7596908832583,49
3900,2024-01-31 21:00:00,2788.347254041544,2
8150,2024-01-31 22:00:00,4699.854357560959,68
8181,2024-01-31 23:00:00,2514.749722333492,52
9300,2024-02-01 00:00:00,4828.999924747978,42
1218,2024-02-01 01:00:00,9066.66991720794,23
3206,2024-02-01 02:00:00,2915.6749007880835,61
1515,2024-02-01 03:00:00,884.9765222495328,90
8009,2024-02-01 04:00:00,6073.986081272865,52
5232,2024-02-01 05:00:00,8474.368005647486,87
5593,2024-02-01 06:00:00,1993.9618429887378,90
4520,2024-02-01 07:00:00,2035.535314784105,6
7083,2024-02-01 08:00:00,1081.8418193210446,91
